year_th,name_n,province_n_th,product_amt,product_ratio,harvested_area,product_per_harvested_area,
2560,กล้วยไม้,ปทุมธานี,318,0.0069,150,2120,
2560,มันสำปะหลัง,มุกดาหาร,507843,0.0167,138831,3657.99,
2560,มันสำปะหลัง,มุกดาหาร,507843,0.0167,138831,3657.99,
2559,มันสำปะหลัง,มุกดาหาร,490998,0.0158,142308,3450.25,
2559,มันสำปะหลัง,มุกดาหาร,490998,0.0158,142308,3450.25,
2559,กล้วยไม้,ปทุมธานี,472,0.01,238,1983.19,
2558,กล้วยไม้,ปทุมธานี,674,0.0135,318,2119.5,
2558,มันสำปะหลัง,มุกดาหาร,497661,0.0154,146118,3405.88,
2558,มันสำปะหลัง,มุกดาหาร,497661,0.0154,146118,3405.88,
2557,มันสำปะหลัง,มุกดาหาร,477777,0.0159,144527,3305.8,
2557,มันสำปะหลัง,มุกดาหาร,622304,0.0162,293707,2118.79,
2557,กล้วยไม้,ปทุมธานี,654,0.0131,308,2123.38,
2561,ข้าวนาปรัง,พัทลุง,20294,0.0026,37616,539.5,
2561,ข้าวนาปรัง,ปทุมธานี,200465,0.0261,274014,731.59,
2561,ข้าวโพดเลี้ยงสัตว์,มุกดาหาร,441,1.0E-4,904,487.83,
2561,ข้าวโพดเลี้ยงสัตว์,มุกดาหาร,441,8.0E-4,904,487.83,
2561,ข้าวนาปรัง,มุกดาหาร,226,0,493,458.42,
2560,ข้าวนาปรัง,พัทลุง,30632,0.0046,57151,535.98,
2560,ข้าวนาปรัง,ปทุมธานี,186460,0.0282,257786,723.31,
2560,ข้าวนาปรัง,มุกดาหาร,109,0,242,450.41,
2559,ข้าวนาปรัง,มุกดาหาร,109,0,250,436,
2559,ข้าวนาปรัง,พัทลุง,23204,0.0075,42809,542.04,
2559,ข้าวนาปรัง,ปทุมธานี,86649,0.0279,127103,681.72,
2558,ข้าวนาปรัง,พัทลุง,29459,0.0055,54141,544.12,
2558,ข้าวนาปรัง,ปทุมธานี,196443,0.0367,267749,733.68,
2558,ข้าวนาปรัง,มุกดาหาร,164,0,378,433.86,
2557,ข้าวนาปรัง,มุกดาหาร,297,0,660,450,
2557,ข้าวนาปรัง,ปทุมธานี,239081,0.0247,322282,741.84,
2557,ข้าวนาปรัง,พัทลุง,36281,0.0038,67351,538.69,
2562,ข้าวโพดเลี้ยงสัตว์,มุกดาหาร,605,1.0E-4,863,701.04,
2562,ข้าวโพดเลี้ยงสัตว์,มุกดาหาร,605,0.001,863,701.04,
2562,ข้าวนาปรัง,มุกดาหาร,202,0,423,477.54,
2562,ข้าวนาปรัง,พัทลุง,16942,0.0024,31459,538.54,
2562,ข้าวนาปรัง,ปทุมธานี,194498,0.0271,268545,724.27,
2561,ลองกอง,พัทลุง,1596,0.0213,10895,146.49,
2561,กาแฟ,ระนอง,4325,0.1831,52739,82.01,
2561,ลองกอง,ระนอง,1603,0.0214,4581,349.92,
2560,ลองกอง,พัทลุง,132,0.0027,10526,12.54,
2560,กาแฟ,ระนอง,5444,0.2101,52851,103.01,
2560,ลองกอง,ระนอง,277,0.0058,4324,64.06,
2559,ลองกอง,ระนอง,1450,0.0113,4403,329.32,
2559,กาแฟ,ระนอง,5844,0.1911,54618,107,
2559,ลองกอง,พัทลุง,3680,0.0286,10542,349.08,
2558,ลองกอง,พัทลุง,4203,0.0304,10654,394.5,
2558,ลองกอง,ระนอง,1478,0.0107,5937,248.95,
2558,กาแฟ,ระนอง,5279,0.2023,54988,96,
2557,กาแฟ,ระนอง,6500,0.1713,55082,118.01,
2557,ลองกอง,ระนอง,3058,0.0172,5996,510.01,
2557,ลองกอง,พัทลุง,5688,0.032,10514,540.99,
2562,กาแฟ,ระนอง,6169,0.2105,52730,116.99,
2562,ลองกอง,ระนอง,1044,0.0096,2469,422.84,
2562,ลองกอง,พัทลุง,4654,0.0428,8865,524.99,
2561,ทุเรียน,พัทลุง,1171,0.0016,3457,338.73,
2561,ทุเรียน,ระนอง,21796,0.029,30526,714.01,
2560,ทุเรียน,ระนอง,17980,0.0272,29523,609.02,
2560,ทุเรียน,พัทลุง,255,4.0E-4,3475,73.38,
2559,ทุเรียน,ระนอง,6659,0.013,8941,744.77,
2559,ทุเรียน,พัทลุง,882,0.0017,3467,254.4,
2558,ทุเรียน,พัทลุง,1045,0.0017,3537,295.45,
2558,ทุเรียน,ระนอง,6192,0.0103,8878,697.45,
2558,อ้อยโรงงาน,มุกดาหาร,1640896,0.0158,135551,12105.38,
2558,อ้อยโรงงาน,มุกดาหาร,1718738,0.016,141820,12119.15,
2557,อ้อยโรงงาน,มุกดาหาร,1640896,0.0158,135551,12105.38,
2557,ทุเรียน,ระนอง,6974,0.011,8851,787.93,
2557,อ้อยโรงงาน,มุกดาหาร,1793763,0.0161,147953,12123.87,
2557,ทุเรียน,พัทลุง,1084,0.0017,3576,303.13,
2562,ทุเรียน,ระนอง,26522,0.0277,30948,856.99,
2562,ทุเรียน,พัทลุง,2018,0.0021,3346,603.11,
2561,ยางพารา,ปัตตานี,87532,0.0182,343262,255,
2561,ลำไย,ชลบุรี,403,4.0E-4,384,1049.48,
2561,ยางพารา,ชลบุรี,41538,0.0086,200669,207,
2561,ยางพารา,ลำปาง,2851,6.0E-4,24788,115.02,
2561,กระเทียม,ลำปาง,4612,0.0667,5783,797.51,
2561,ยางพารา,เพชรบูรณ์,7094,0.0015,50671,140,
2561,กระเทียม,เพชรบูรณ์,1312,0.019,1419,924.59,
2561,ลิ้นจี่,เพชรบูรณ์,339,0.007,695,487.77,
2561,ลิ้นจี่,ลำปาง,849,0.0174,2420,350.83,
2561,ลำไย,ลำปาง,6140,0.0058,19264,318.73,
2561,ยางพารา,มหาสารคาม,1409,3.0E-4,8805,160.02,
2560,ยางพารา,ชลบุรี,40801,0.0091,186772,218.45,
2560,ลำไย,ชลบุรี,331,3.0E-4,384,861.98,
2560,กระเทียม,ลำปาง,4612,0.0667,5783,797.51,
2560,ลิ้นจี่,ลำปาง,770,0.0167,2420,318.18,
2560,ยางพารา,ปัตตานี,81062,0.018,336649,240.79,
2560,ลำไย,ลำปาง,5445,0.0053,19218,283.33,
2560,ยางพารา,ลำปาง,1766,4.0E-4,15749,112.13,
2560,ลิ้นจี่,เพชรบูรณ์,325,0.0071,695,467.63,
2560,กระเทียม,เพชรบูรณ์,1312,0.019,1419,924.59,
2560,ยางพารา,เพชรบูรณ์,5346,0.0012,39232,136.27,
2560,ยางพารา,มหาสารคาม,1035,2.0E-4,6533,158.43,
2559,กระเทียม,เพชรบูรณ์,1080,0.016,1203,897.76,
2559,ลำไย,ลำปาง,2540,0.0033,19651,129.26,
2559,ลิ้นจี่,เพชรบูรณ์,292,0.0089,690,423.19,
2559,กระเทียม,ลำปาง,4013,0.0594,4959,809.24,
2559,ยางพารา,มหาสารคาม,760,2.0E-4,4614,164.72,
2559,ลิ้นจี่,ลำปาง,523,0.016,2666,196.17,
2559,ยางพารา,ลำปาง,903,2.0E-4,7531,119.9,
2559,ยางพารา,เพชรบูรณ์,3680,8.0E-4,27188,135.35,
2559,ยางพารา,ชลบุรี,32787,0.0075,185261,176.98,
2559,ลำไย,ชลบุรี,796,0.001,378,2105.82,
2559,ยางพารา,ปัตตานี,84338,0.0194,329426,256.02,
2558,กระเทียม,เพชรบูรณ์,1035,0.0141,1272,813.68,
2558,ยางพารา,เพชรบูรณ์,3402,8.0E-4,26971,126.14,
2558,ยางพารา,ปัตตานี,83201,0.0189,322303,258.15,
2558,ลิ้นจี่,เพชรบูรณ์,319,0.0057,690,462.32,
2558,ยางพารา,ชลบุรี,39407,0.0089,182975,215.37,
2558,ลำไย,ชลบุรี,387,4.0E-4,429,902.1,
2558,ยางพารา,ลำปาง,783,2.0E-4,6162,127.07,
2558,กระเทียม,ลำปาง,4003,0.0544,5003,800.12,
2558,ลิ้นจี่,ลำปาง,308,0.0055,1511,203.84,
2558,ลำไย,ลำปาง,5228,0.0057,20686,252.73,
2558,ยางพารา,มหาสารคาม,684,2.0E-4,4230,161.7,
2557,กระเทียม,เพชรบูรณ์,794,0.011,1308,607.03,
2557,ยางพารา,เพชรบูรณ์,3753,8.0E-4,24485,153.28,
2557,ลำไย,ชลบุรี,318,3.0E-4,399,796.99,
2557,ลิ้นจี่,เพชรบูรณ์,331,0.0051,690,479.71,
2557,ยางพารา,ชลบุรี,49607,0.0112,203807,243.4,
2557,ยางพารา,มหาสารคาม,504,1.0E-4,3213,156.86,
2557,ลำไย,ลำปาง,9127,0.0088,21732,419.98,
2557,ยางพารา,ปัตตานี,78595,0.0178,289843,271.16,
2557,ลิ้นจี่,ลำปาง,267,0.0041,1095,243.84,
2557,กระเทียม,ลำปาง,6323,0.0877,9050,698.67,
2557,ยางพารา,ลำปาง,831,2.0E-4,5435,152.9,
2562,ยางพารา,ชลบุรี,43649,0.0087,204924,213,
2562,ลำไย,ชลบุรี,395,4.0E-4,384,1028.65,
2562,ยางพารา,มหาสารคาม,1588,3.0E-4,10053,157.96,
2562,ลิ้นจี่,เพชรบูรณ์,331,0.0075,695,476.26,
2562,กระเทียม,เพชรบูรณ์,1360,0.0178,1440,944.44,
2562,ยางพารา,เพชรบูรณ์,8007,0.0016,59753,134,
2562,ยางพารา,ลำปาง,3485,7.0E-4,31968,109.02,
2562,ลิ้นจี่,ลำปาง,877,0.0197,2428,361.2,
2562,ลำไย,ลำปาง,6999,0.0066,19433,360.16,
2562,กระเทียม,ลำปาง,4831,0.0631,5915,816.74,
2562,ยางพารา,ปัตตานี,88062,0.0176,338700,260,
2557,ส้มเขียวหวาน,เพชรบูรณ์,1072,0.0078,443,2419.86,
2561,ข้าวนาปี,สมุทรปราการ,808,2.0E-4,17539,17538.26,
2561,ข้าวนาปี,ปัตตานี,2661,7.0E-4,7675,7658.15,
2561,ข้าวนาปี,ชลบุรี,3748,9.0E-4,41304,41279.43,
2561,ข้าวนาปี,นนทบุรี,2349,6.0E-4,44018,43959,
2561,ข้าวนาปี,เพชรบูรณ์,66664,0.0168,937227,935852.8,
2561,ข้าวนาปี,ลำปาง,67356,0.017,384873,383852.3,
2561,ข้าวนาปี,มหาสารคาม,146201,0.0369,1918410,1915950,
2560,ข้าวนาปี,ชลบุรี,4901,0.0012,52945,59749.01,
2560,ข้าวนาปี,ปัตตานี,14608,0.0036,55188,62733.87,
2560,ข้าวนาปี,ลำปาง,73682,0.0184,427975,427570.6,
2560,ข้าวนาปี,สมุทรปราการ,753,2.0E-4,16799,16820.51,
2560,ข้าวนาปี,เพชรบูรณ์,67212,0.0167,990294,1029645,
2560,ข้าวนาปี,นนทบุรี,3526,9.0E-4,71335,71282.03,
2560,ข้าวนาปี,มหาสารคาม,156326,0.039,1796378,2051061,
2559,ข้าวนาปี,มหาสารคาม,721897,0.0286,1964714,367.43,
2559,ข้าวนาปี,สมุทรปราการ,14288,6.0E-4,18659,765.74,
2559,ข้าวนาปี,เพชรบูรณ์,582938,0.0231,1054113,553.01,
2559,ข้าวนาปี,ลำปาง,217980,0.0086,418460,520.91,
2559,ข้าวนาปี,นนทบุรี,59791,0.0024,87073,686.68,
2559,ข้าวนาปี,ชลบุรี,34492,0.0014,70452,489.58,
2559,ข้าวนาปี,ปัตตานี,37600,0.0015,96593,389.26,
2558,ข้าวนาปี,เพชรบูรณ์,523226,0.0219,987629,529.78,
2558,ข้าวนาปี,ปัตตานี,30395,0.0013,82124,370.11,
2558,ข้าวนาปี,นนทบุรี,62377,0.0026,89639,695.87,
2558,ข้าวนาปี,ชลบุรี,33654,0.0014,70002,480.76,
2558,ข้าวนาปี,ลำปาง,192201,0.008,375604,511.71,
2558,ข้าวนาปี,มหาสารคาม,707624,0.0296,1943840,364.03,
2558,ข้าวนาปี,สมุทรปราการ,16608,7.0E-4,22309,744.45,
2557,ข้าวนาปี,มหาสารคาม,770968,0.0293,2095471,367.92,
2557,ข้าวนาปี,ชลบุรี,38588,0.0015,78748,490.02,
2557,ข้าวนาปี,นนทบุรี,71500,0.0027,102052,700.62,
2557,ข้าวนาปี,เพชรบูรณ์,592718,0.0226,1073247,552.27,
2557,ข้าวนาปี,ลำปาง,224381,0.0085,421817,531.94,
2557,ข้าวนาปี,สมุทรปราการ,30522,0.0012,38287,797.19,
2557,ข้าวนาปี,ปัตตานี,35129,0.0013,93084,377.39,
2562,ข้าวนาปี,ชลบุรี,33137,0.0013,65349,507.08,
2562,ข้าวนาปี,สมุทรปราการ,15845,6.0E-4,20491,773.27,
2562,ข้าวนาปี,มหาสารคาม,695496,0.027,1976573,351.87,
2562,ข้าวนาปี,เพชรบูรณ์,595264,0.0231,1050270,566.77,
2562,ข้าวนาปี,ลำปาง,228733,0.0089,426350,536.49,
2562,ข้าวนาปี,นนทบุรี,62437,0.0024,89037,701.25,
2562,ข้าวนาปี,ปัตตานี,26352,0.001,66121,398.54,
2561,หอมแดง,เพชรบูรณ์,6590,0.0395,3439,1916.25,
2561,หอมแดง,ลำปาง,857,0.0051,768,1115.89,
2560,หอมแดง,ลำปาง,539,0.0042,485,1111.34,
2560,หอมแดง,เพชรบูรณ์,5444,0.0422,2448,2223.86,
2559,หอมแดง,ลำปาง,508,0.0058,465,1092.47,
2559,หอมแดง,เพชรบูรณ์,3662,0.0415,1765,2074.79,
2558,หอมแดง,เพชรบูรณ์,9916,0.0764,3856,2571.58,
2558,หอมแดง,ลำปาง,677,0.0052,606,1117.16,
2557,หอมแดง,เพชรบูรณ์,10677,0.0829,3979,2683.34,
2557,หอมแดง,ลำปาง,918,0.0071,773,1187.58,
2561,มะพร้าว,สมุทรปราการ,705,8.0E-4,1074,656.42,
2561,มะพร้าว,ปัตตานี,27926,0.0326,43806,637.49,
2561,มะพร้าว,นนทบุรี,293,3.0E-4,320,915.63,
2561,มันฝรั่ง,ลำปาง,1758,0.0143,511,3440.31,
2561,มันฝรั่ง,ลำปาง,1758,0.0163,511,3440.31,
2561,มะพร้าว,เพชรบูรณ์,296,3.0E-4,355,833.8,
2561,มะพร้าว,มหาสารคาม,55,1.0E-4,87,632.18,
2561,มันฝรั่ง,เพชรบูรณ์,44,4.0E-4,16,2750,
2561,มะพร้าว,ชลบุรี,64927,0.0758,47695,1361.3,
2561,มันฝรั่ง,เพชรบูรณ์,44,4.0E-4,16,2750,
2560,มันฝรั่ง,ลำปาง,1730,0.0161,505,3425.74,
2560,มันฝรั่ง,ลำปาง,1730,0.0185,505,3425.74,
2560,มันฝรั่ง,เพชรบูรณ์,31,3.0E-4,12,2583.33,
2560,มันฝรั่ง,เพชรบูรณ์,31,3.0E-4,12,2583.33,
2559,มันฝรั่ง,เพชรบูรณ์,68,6.0E-4,20,3400,
2559,มันฝรั่ง,ลำปาง,1775,0.0166,522,3400.38,
2559,มันฝรั่ง,ลำปาง,1775,0.0147,522,3400.38,
2559,มันฝรั่ง,เพชรบูรณ์,68,6.0E-4,20,3400,
2558,มันฝรั่ง,เพชรบูรณ์,75,7.0E-4,30,2500,
2558,มันฝรั่ง,เพชรบูรณ์,150,6.0E-4,60,2500,
2558,มันฝรั่ง,ลำปาง,1115,0.0097,435,2563.22,
2558,มันฝรั่ง,ลำปาง,2230,0.0089,870,2563.22,
2557,มะพร้าว,ชลบุรี,94900,0.0949,62336,1522.39,
2557,มะพร้าว,มหาสารคาม,389,4.0E-4,583,667.24,
2557,มันฝรั่ง,เพชรบูรณ์,19,2.0E-4,6,3166.67,
2557,มันฝรั่ง,เพชรบูรณ์,19,2.0E-4,6,3166.67,
2557,มะพร้าว,เพชรบูรณ์,2096,0.0021,2483,844.14,
2557,มะพร้าว,นนทบุรี,797,8.0E-4,762,1045.93,
2557,มะพร้าว,สมุทรปราการ,2051,0.0021,2558,801.8,
2557,มะพร้าว,ปัตตานี,48522,0.0485,78529,617.89,
2557,มันฝรั่ง,ลำปาง,656,0.0066,276,2376.81,
2557,มันฝรั่ง,ลำปาง,656,0.0074,276,2376.81,
2562,มะพร้าว,ชลบุรี,64425,0.0733,47971,1343,
2562,มะพร้าว,มหาสารคาม,60,1.0E-4,87,689.66,
2562,มะพร้าว,สมุทรปราการ,815,9.0E-4,1074,758.85,
2562,มะพร้าว,เพชรบูรณ์,308,4.0E-4,355,867.61,
2562,มะพร้าว,นนทบุรี,315,4.0E-4,320,984.38,
2562,มะพร้าว,ปัตตานี,28474,0.0324,43806,650,
2561,เงาะ,ปัตตานี,608,0.0023,1560,389.74,
2561,มังคุด,ปัตตานี,1104,0.006,2293,481.47,
2561,เงาะ,ชลบุรี,20,1.0E-4,32,625,
2561,มังคุด,ชลบุรี,57,3.0E-4,599,95.16,
2561,สับปะรด,ชลบุรี,144734,0.0644,23580,6138,
2561,มังคุด,นนทบุรี,13,1.0E-4,50,260,
2561,สับปะรด,ลำปาง,53074,0.0236,16951,3131.02,
2561,สับปะรด,ลำปาง,53074,0.0236,16951,3131.02,
2561,เงาะ,เพชรบูรณ์,48,2.0E-4,56,857.14,
2561,สับปะรด,ชลบุรี,144734,0.0644,23580,6138,
2560,เงาะ,ชลบุรี,22,1.0E-4,33,666.67,
2560,สับปะรด,ชลบุรี,133943,0.0575,21489,6233.1,
2560,มังคุด,ชลบุรี,281,0.0013,599,469.12,
2560,สับปะรด,ชลบุรี,133943,0.0575,21489,6233.1,
2560,เงาะ,ปัตตานี,451,0.0018,1630,276.69,
2560,มังคุด,ปัตตานี,638,0.003,2292,278.36,
2560,สับปะรด,ลำปาง,55316,0.0238,17895,3091.14,
2560,สับปะรด,ลำปาง,55316,0.0238,17895,3091.14,
2560,เงาะ,เพชรบูรณ์,53,2.0E-4,68,779.41,
2560,มังคุด,นนทบุรี,15,1.0E-4,60,250,
2560,สับปะรด,เพชรบูรณ์,6383,0.0027,1433,4454.29,
2560,สับปะรด,เพชรบูรณ์,6383,0.0027,1433,4454.29,
2559,สับปะรด,ลำปาง,46824,0.0232,15993,2927.78,
2559,สับปะรด,ลำปาง,93648,0.0232,31986,2927.78,
2559,เงาะ,เพชรบูรณ์,46,2.0E-4,53,867.92,
2559,มังคุด,นนทบุรี,12,1.0E-4,43,279.07,
2559,มังคุด,ชลบุรี,249,0.0013,599,415.69,
2559,สับปะรด,ชลบุรี,124593,0.0618,20600,6048.2,
2559,สับปะรด,ชลบุรี,249186,0.0619,41200,6048.2,
2559,เงาะ,ชลบุรี,52,2.0E-4,106,490.57,
2559,เงาะ,ปัตตานี,542,0.0025,1579,343.26,
2559,มังคุด,ปัตตานี,1119,0.006,2534,441.59,
2558,สับปะรด,ปัตตานี,656,3.0E-4,1762,372.3,
2558,มังคุด,ปัตตานี,1266,0.0063,2610,485.06,
2558,เงาะ,ปัตตานี,656,0.0021,1762,372.3,
2558,มังคุด,นนทบุรี,12,1.0E-4,43,279.07,
2558,สับปะรด,เพชรบูรณ์,54,0,53,1018.87,
2558,เงาะ,เพชรบูรณ์,54,2.0E-4,53,1018.87,
2558,เงาะ,ชลบุรี,59,2.0E-4,100,590,
2558,สับปะรด,ชลบุรี,115589,0.054,19307,5986.9,
2558,สับปะรด,ชลบุรี,115530,0.0633,19207,6014.99,
2558,มังคุด,ชลบุรี,296,0.0015,638,463.95,
2558,สับปะรด,ลำปาง,46445,0.0254,15772,2944.78,
2558,สับปะรด,ลำปาง,46445,0.0217,15772,2944.78,
2557,เงาะ,เพชรบูรณ์,68,2.0E-4,63,1079.37,
2557,เงาะ,ชลบุรี,60,2.0E-4,94,638.3,
2557,มังคุด,ชลบุรี,406,0.0014,652,622.7,
2557,สับปะรด,ชลบุรี,128699,0.0671,19872,6476.4,
2557,สับปะรด,ชลบุรี,128699,0.0671,19872,6476.4,
2557,มังคุด,นนทบุรี,11,0,43,255.81,
2557,สับปะรด,ลำปาง,75917,0.0396,21941,3460.05,
2557,มังคุด,ปัตตานี,1627,0.0056,2815,577.98,
2557,เงาะ,ปัตตานี,832,0.0026,1770,470.06,
2557,สับปะรด,ลำปาง,75917,0.0396,21941,3460.05,
2562,มังคุด,ชลบุรี,284,8.0E-4,594,478.11,
2562,เงาะ,ชลบุรี,22,1.0E-4,32,687.5,
2562,เงาะ,เพชรบูรณ์,57,2.0E-4,75,760,
2562,มังคุด,นนทบุรี,19,1.0E-4,75,253.33,
2562,เงาะ,ปัตตานี,703,0.0025,1605,438.01,
2562,มังคุด,ปัตตานี,1191,0.0035,2295,518.95,
2561,มันสำปะหลัง,ชลบุรี,597502,0.0203,146147,4088.36,
2561,กล้วยไม้,นนทบุรี,2177,0.0452,982,2216.9,
2561,กล้วยไม้,ชลบุรี,264,0.0055,126,2095.24,
2561,มันสำปะหลัง,ลำปาง,113427,0.0039,35142,3227.68,
2561,มันสำปะหลัง,ลำปาง,113427,0.0039,35142,3227.68,
2561,มันสำปะหลัง,เพชรบูรณ์,672883,0.0229,194174,3465.36,
2561,มันสำปะหลัง,มหาสารคาม,383371,0.0131,121341,3159.45,
2561,มันสำปะหลัง,ชลบุรี,597502,0.0203,146147,4088.36,
2561,มันสำปะหลัง,เพชรบูรณ์,672883,0.0229,194174,3465.36,
2561,มันสำปะหลัง,มหาสารคาม,383371,0.0131,121341,3159.45,
2560,กล้วยไม้,ชลบุรี,256,0.0056,120,2133.33,
2560,มันสำปะหลัง,ชลบุรี,635481,0.0208,155000,4099.88,
2560,มันสำปะหลัง,ชลบุรี,635481,0.0208,155000,4099.88,
2560,มันสำปะหลัง,ลำปาง,99895,0.0033,30744,3249.25,
2560,มันสำปะหลัง,ลำปาง,99895,0.0033,30744,3249.25,
2560,มันสำปะหลัง,เพชรบูรณ์,723888,0.0237,208988,3463.78,
2560,กล้วยไม้,นนทบุรี,2194,0.0477,1021,2148.87,
2560,มันสำปะหลัง,เพชรบูรณ์,723888,0.0237,208988,3463.78,
2560,มันสำปะหลัง,มหาสารคาม,383242,0.0126,120483,3180.88,
2560,มันสำปะหลัง,มหาสารคาม,383242,0.0126,120483,3180.88,
2559,มันสำปะหลัง,เพชรบูรณ์,739711,0.0237,204623,3614.99,
2559,มันสำปะหลัง,มหาสารคาม,359681,0.0115,110718,3248.62,
2559,มันสำปะหลัง,มหาสารคาม,359681,0.0115,110718,3248.62,
2559,มันสำปะหลัง,ลำปาง,106649,0.0034,33978,3138.77,
2559,มันสำปะหลัง,ลำปาง,106649,0.0034,33978,3138.77,
2559,มันสำปะหลัง,เพชรบูรณ์,739711,0.0237,204623,3614.99,
2559,กล้วยไม้,ชลบุรี,201,0.0043,97,2072.16,
2559,มันสำปะหลัง,ชลบุรี,982910,0.0315,245404,4005.27,
2559,มันสำปะหลัง,ชลบุรี,982910,0.0315,245404,4005.27,
2559,กล้วยไม้,นนทบุรี,2214,0.0469,1074,2061.45,
2558,มันสำปะหลัง,เพชรบูรณ์,691259,0.0214,191502,3609.67,
2558,มันสำปะหลัง,เพชรบูรณ์,691259,0.0214,191502,3609.67,
2558,กล้วยไม้,นนทบุรี,2370,0.0473,1133,2091.79,
2558,มันสำปะหลัง,ชลบุรี,1140283,0.0352,267510,4262.58,
2558,มันสำปะหลัง,ชลบุรี,1140283,0.0352,267510,4262.58,
2558,กล้วยไม้,ชลบุรี,228,0.0046,103,2213.59,
2558,มันสำปะหลัง,ลำปาง,90634,0.0028,28211,3212.72,
2558,มันสำปะหลัง,ลำปาง,90634,0.0028,28211,3212.72,
2558,มันสำปะหลัง,มหาสารคาม,327293,0.0101,102488,3193.48,
2558,มันสำปะหลัง,มหาสารคาม,327293,0.0101,102488,3193.48,
2557,มันสำปะหลัง,เพชรบูรณ์,664463,0.0221,185368,3584.56,
2557,มันสำปะหลัง,ชลบุรี,1158402,0.0386,274122,4225.86,
2557,มันสำปะหลัง,ชลบุรี,1432524,0.0373,553598,2587.66,
2557,กล้วยไม้,ชลบุรี,470,0.0094,219,2146.12,
2557,มันสำปะหลัง,มหาสารคาม,287962,0.0096,91566,3144.86,
2557,มันสำปะหลัง,เพชรบูรณ์,849831,0.0221,374977,2266.36,
2557,กล้วยไม้,นนทบุรี,2270,0.0456,1076,2109.67,
2557,มันสำปะหลัง,ลำปาง,104760,0.0027,49781,2104.42,
2557,มันสำปะหลัง,ลำปาง,80136,0.0027,24624,3254.39,
2557,มันสำปะหลัง,มหาสารคาม,379528,0.0099,184873,2052.91,
2561,ข้าวนาปรัง,สมุทรปราการ,16335,0.0021,22499,726.03,
2561,ข้าวนาปรัง,ปัตตานี,7637,0.001,15551,491.09,
2561,ข้าวนาปรัง,ชลบุรี,25874,0.0034,39240,659.38,
2561,ข้าวนาปรัง,นนทบุรี,69164,0.009,97444,709.78,
2561,ข้าวโพดเลี้ยงสัตว์,ลำปาง,15896,0.0281,22015,722.05,
2561,ข้าวนาปรัง,ลำปาง,22815,0.003,40557,562.54,
2561,ถั่วเหลือง,ลำปาง,640,0.0155,2679,238.9,
2561,ข้าวโพดเลี้ยงสัตว์,ลำปาง,129994,0.0294,174278,745.9,
2561,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,561616,0.1269,767603,731.65,
2561,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,79187,0.1398,91197,868.31,
2561,ข้าวนาปรัง,เพชรบูรณ์,23273,0.003,38842,599.17,
2561,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,640803,0.1283,858800,746.16,
2561,ข้าวโพดเลี้ยงสัตว์,ลำปาง,145890,0.0292,196293,743.23,
2561,ข้าวโพดเลี้ยงสัตว์,มหาสารคาม,58,0,192,302.08,
2561,ข้าวโพดเลี้ยงสัตว์,มหาสารคาม,58,1.0E-4,192,302.08,
2561,ข้าวนาปรัง,มหาสารคาม,104914,0.0136,170692,614.64,
2560,ข้าวนาปรัง,ชลบุรี,27041,0.0041,40205,672.58,
2560,ข้าวนาปรัง,ปัตตานี,6585,0.001,14523,453.42,
2560,ข้าวโพดเลี้ยงสัตว์,ลำปาง,135559,0.0281,188155,720.46,
2560,ถั่วเหลือง,ลำปาง,803,0.0187,3131,256.47,
2560,ข้าวโพดเลี้ยงสัตว์,ลำปาง,14185,0.0305,19560,725.2,
2560,ข้าวนาปรัง,ลำปาง,24515,0.0037,44487,551.06,
2560,ข้าวโพดเลี้ยงสัตว์,ลำปาง,115963,0.0279,172987,670.36,
2560,ข้าวนาปรัง,เพชรบูรณ์,23199,0.0035,40215,576.87,
2560,ข้าวนาปรัง,สมุทรปราการ,13932,0.0021,19422,717.33,
2560,ข้าวนาปรัง,นนทบุรี,62240,0.0094,90369,688.73,
2560,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,551542,0.1329,778796,708.2,
2560,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,638205,0.1324,831495,767.54,
2560,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,59774,0.1285,68375,874.21,
2560,ข้าวนาปรัง,มหาสารคาม,89871,0.0136,149393,601.57,
2559,ข้าวโพดเลี้ยงสัตว์,ลำปาง,6995,0.0292,10300,679.13,
2559,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,578431,0.1328,763120,757.98,
2559,ข้าวนาปรัง,ลำปาง,2067,7.0E-4,4050,510.37,
2559,ข้าวนาปรัง,สมุทรปราการ,11560,0.0037,17188,672.56,
2559,ข้าวโพดเลี้ยงสัตว์,ลำปาง,121374,0.0279,168595,719.91,
2559,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,590783,0.1346,830019,711.77,
2559,ข้าวโพดเลี้ยงสัตว์,ลำปาง,122958,0.028,183287,670.85,
2559,ข้าวนาปรัง,มหาสารคาม,4686,0.0015,8073,580.45,
2559,ข้าวนาปรัง,เพชรบูรณ์,11300,0.0036,19730,572.73,
2559,ถั่วเหลือง,ลำปาง,789,0.0209,3007,262.39,
2559,ข้าวโพดเลี้ยงสัตว์,เพชรบูรณ์,39241,0.1639,51223,766.08,
